order_id,order_date,warehouse,carrier,dest_province,ship_mode,category,order_value,pickup_date,pickup_days,pickup_on_time,promised_delivery_date,actual_delivery_date,on_time,days_late,accuracy_status,shipping_cost
ORD-014545,2025-12-08,Vancouver,CanParcel,BC,Standard,Apparel,47.7,2025-12-10,2,True,2025-12-14,2025-12-12,True,0,accurate,10.17
ORD-014546,2024-11-03,Montreal,NorthStar Logistics,QC,Standard,Grocery,26.95,2024-11-05,2,True,2024-11-09,2024-11-08,True,0,accurate,9.22
ORD-014547,2024-02-17,Toronto,NorthStar Logistics,ON,Express,Grocery,154.52,2024-02-18,1,True,2024-02-20,2024-02-18,True,0,accurate,23.29
ORD-014548,2024-12-15,Vancouver,CanParcel,BC,Standard,Home & Kitchen,181.79,2024-12-18,3,False,2024-12-21,2024-12-22,False,1,accurate,11.37
ORD-014549,2025-05-23,Toronto,Prairie Express,ON,Priority,Home & Kitchen,109.56,2025-05-25,2,True,2025-05-25,2025-05-24,True,0,accurate,14.77
ORD-014550,2024-11-29,Calgary,Maple Freight,AB,Standard,Health & Personal Care,47.36,2024-12-02,3,False,2024-12-05,2024-12-03,True,0,missing item,8.82
ORD-014551,2025-02-11,Calgary,Maple Freight,MB,Standard,Electronics,52.12,2025-02-12,1,True,2025-02-17,2025-02-17,True,0,accurate,9.87
ORD-014552,2025-06-23,Montreal,Maple Freight,QC,Priority,Apparel,52.98,2025-06-25,2,True,2025-06-25,2025-06-23,True,0,accurate,16.12
ORD-014553,2025-04-18,Toronto,Prairie Express,QC,Priority,Grocery,24.19,2025-04-20,2,True,2025-04-20,2025-04-18,True,0,accurate,17.36
ORD-014554,2025-12-16,Calgary,NorthStar Logistics,AB,Standard,Grocery,52.78,2025-12-19,3,False,2025-12-22,2025-12-22,True,0,accurate,8.07
ORD-014555,2024-02-07,Montreal,Maple Freight,QC,Standard,Grocery,33.32,2024-02-08,1,True,2024-02-13,2024-02-11,True,0,accurate,8.75
ORD-014556,2025-08-17,Montreal,CanParcel,PE,Standard,Electronics,116.61,2025-08-17,0,True,2025-08-23,2025-08-23,True,0,accurate,14.0
ORD-014557,2025-03-15,Toronto,BudgetHaul,MB,Standard,Grocery,22.7,2025-03-18,3,False,2025-03-21,2025-03-19,True,0,accurate,13.95
ORD-014558,2025-05-12,Toronto,Prairie Express,QC,Standard,Grocery,56.18,2025-05-14,2,True,2025-05-18,2025-05-23,False,5,accurate,12.5
ORD-014559,2025-09-09,Montreal,CanParcel,QC,Standard,Home & Kitchen,271.91,2025-09-10,1,True,2025-09-15,2025-09-14,True,0,accurate,10.22
ORD-014560,2024-06-24,Montreal,NorthStar Logistics,QC,Standard,Health & Personal Care,88.23,2024-06-25,1,True,2024-06-30,2024-06-29,True,0,accurate,8.26
ORD-014561,2024-05-03,Toronto,NorthStar Logistics,QC,Standard,Grocery,27.3,2024-05-04,1,True,2024-05-09,2024-05-09,True,0,accurate,9.52
ORD-014562,2024-05-04,Toronto,Maple Freight,ON,Standard,Home & Kitchen,59.47,2024-05-05,1,True,2024-05-10,2024-05-10,True,0,accurate,8.9
ORD-014563,2024-05-24,Montreal,CanParcel,QC,Standard,Apparel,38.74,2024-05-26,2,True,2024-05-30,2024-05-30,True,0,accurate,9.58
ORD-014564,2025-06-04,Toronto,Maple Freight,ON,Express,Apparel,63.52,2025-06-06,2,True,2025-06-07,2025-06-06,True,0,accurate,19.65
ORD-014565,2025-01-02,Montreal,NorthStar Logistics,QC,Express,Apparel,61.94,2025-01-06,4,False,2025-01-05,2025-01-07,False,2,accurate,18.94
ORD-014566,2025-02-02,Toronto,BudgetHaul,ON,Express,Home & Kitchen,143.54,2025-02-06,4,False,2025-02-05,2025-02-04,True,0,accurate,23.53
ORD-014567,2024-10-22,Toronto,Maple Freight,NS,Standard,Apparel,86.21,2024-10-24,2,True,2024-10-28,2024-10-26,True,0,accurate,15.39
ORD-014568,2025-12-15,Toronto,CanParcel,ON,Standard,Electronics,69.98,2025-12-16,1,True,2025-12-21,2025-12-19,True,0,accurate,9.16
ORD-014569,2025-10-26,Toronto,CanParcel,SK,Standard,Health & Personal Care,44.03,2025-10-27,1,True,2025-11-01,2025-11-01,True,0,accurate,13.05
ORD-014570,2024-11-26,Vancouver,Maple Freight,BC,Standard,Health & Personal Care,129.65,2024-11-28,2,True,2024-12-02,2024-12-01,True,0,accurate,10.04
ORD-014571,2025-12-05,Calgary,CanParcel,AB,Express,Apparel,36.72,2025-12-06,1,True,2025-12-08,2025-12-06,True,0,accurate,23.7
ORD-014572,2024-07-17,Calgary,Maple Freight,SK,Priority,Electronics,75.16,2024-07-18,1,True,2024-07-19,2024-07-18,True,0,accurate,18.94
ORD-014573,2024-05-05,Toronto,Maple Freight,ON,Standard,Electronics,171.39,2024-05-07,2,True,2024-05-11,2024-05-10,True,0,accurate,10.73
ORD-014574,2024-05-17,Toronto,CanParcel,ON,Standard,Electronics,72.77,2024-05-18,1,True,2024-05-23,2024-05-23,True,0,accurate,9.65
ORD-014575,2025-08-24,Montreal,BudgetHaul,NS,Standard,Home & Kitchen,213.93,2025-08-26,2,True,2025-08-30,2025-08-29,True,0,accurate,18.68
ORD-014576,2024-05-10,Montreal,CanParcel,ON,Standard,Home & Kitchen,46.36,2024-05-11,1,True,2024-05-16,2024-05-16,True,0,accurate,11.54
ORD-014577,2025-03-25,Toronto,CanParcel,ON,Standard,Grocery,39.38,2025-03-26,1,True,2025-03-31,2025-03-31,True,0,accurate,8.79
ORD-014578,2024-03-17,Montreal,CanParcel,QC,Standard,Grocery,53.34,2024-03-18,1,True,2024-03-23,2024-03-21,True,0,accurate,8.93
ORD-014579,2024-08-13,Montreal,Prairie Express,ON,Priority,Grocery,53.41,2024-08-14,1,True,2024-08-15,2024-08-14,True,0,accurate,17.73
ORD-014580,2024-11-29,Toronto,BudgetHaul,QC,Priority,Apparel,57.82,2024-12-02,3,False,2024-12-01,2024-11-29,True,0,accurate,20.33
ORD-014581,2024-11-26,Vancouver,NorthStar Logistics,BC,Standard,Apparel,125.92,2024-11-27,1,True,2024-12-02,2024-12-08,False,6,accurate,9.21
ORD-014582,2024-02-08,Calgary,Maple Freight,SK,Standard,Apparel,22.79,2024-02-10,2,True,2024-02-14,2024-02-13,True,0,accurate,10.65
ORD-014583,2025-09-23,Montreal,CanParcel,ON,Standard,Electronics,51.46,2025-09-23,0,True,2025-09-29,2025-09-27,True,0,accurate,11.07
ORD-014584,2024-05-09,Montreal,CanParcel,NS,Standard,Electronics,99.12,2024-05-10,1,True,2024-05-15,2024-05-14,True,0,accurate,16.1
ORD-014585,2024-03-17,Montreal,CanParcel,QC,Standard,Health & Personal Care,34.31,2024-03-17,0,True,2024-03-23,2024-03-23,True,0,accurate,7.77
ORD-014586,2025-04-12,Calgary,BudgetHaul,MB,Express,Electronics,90.8,2025-04-15,3,False,2025-04-15,2025-04-13,True,0,damaged,29.94
ORD-014587,2025-12-04,Calgary,Prairie Express,SK,Express,Electronics,62.35,2025-12-06,2,True,2025-12-07,2025-12-05,True,0,accurate,29.09
ORD-014588,2024-04-01,Vancouver,CanParcel,BC,Priority,Apparel,37.12,2024-04-03,2,True,2024-04-03,2024-04-02,True,0,accurate,15.93
ORD-014589,2024-11-30,Toronto,BudgetHaul,SK,Standard,Home & Kitchen,35.27,2024-12-02,2,True,2024-12-06,2024-12-05,True,0,accurate,15.37
ORD-014590,2024-12-29,Toronto,NorthStar Logistics,ON,Standard,Grocery,35.69,2024-12-30,1,True,2025-01-04,2025-01-02,True,0,accurate,8.72
ORD-014591,2024-07-29,Calgary,NorthStar Logistics,SK,Express,Electronics,155.98,2024-07-30,1,True,2024-08-01,2024-07-31,True,0,accurate,26.35
ORD-014592,2024-08-30,Calgary,Maple Freight,SK,Standard,Health & Personal Care,39.98,2024-08-31,1,True,2024-09-05,2024-09-05,True,0,accurate,11.27
ORD-014593,2024-08-22,Vancouver,CanParcel,BC,Express,Electronics,108.66,2024-08-23,1,True,2024-08-25,2024-08-23,True,0,accurate,20.98
ORD-014594,2024-05-10,Vancouver,Prairie Express,BC,Standard,Apparel,41.06,2024-05-11,1,True,2024-05-16,2024-05-15,True,0,accurate,9.5
ORD-014595,2025-12-16,Vancouver,CanParcel,AB,Standard,Electronics,85.82,2025-12-17,1,True,2025-12-22,2025-12-25,False,3,accurate,11.84
ORD-014596,2024-06-29,Montreal,Prairie Express,PE,Standard,Apparel,58.24,2024-06-30,1,True,2024-07-05,2024-07-05,True,0,accurate,15.27
ORD-014597,2024-10-26,Montreal,CanParcel,QC,Standard,Grocery,64.31,2024-10-27,1,True,2024-11-01,2024-10-31,True,0,accurate,8.07
ORD-014598,2024-11-27,Montreal,CanParcel,QC,Standard,Apparel,160.43,2024-11-27,0,True,2024-12-03,2024-12-02,True,0,accurate,10.84
ORD-014599,2025-04-12,Montreal,NorthStar Logistics,QC,Express,Electronics,240.67,2025-04-13,1,True,2025-04-15,2025-04-15,True,0,accurate,21.08
ORD-014600,2024-08-08,Montreal,NorthStar Logistics,ON,Express,Home & Kitchen,107.43,2024-08-09,1,True,2024-08-11,2024-08-09,True,0,accurate,23.93
ORD-014601,2024-10-27,Toronto,BudgetHaul,ON,Express,Health & Personal Care,73.44,2024-10-30,3,False,2024-10-30,2024-10-30,True,0,accurate,20.03
ORD-014602,2024-12-13,Calgary,Prairie Express,AB,Standard,Home & Kitchen,62.44,2024-12-15,2,True,2024-12-19,2024-12-19,True,0,accurate,8.23
ORD-014603,2025-12-12,Toronto,CanParcel,ON,Standard,Health & Personal Care,75.48,2025-12-14,2,True,2025-12-18,2025-12-18,True,0,accurate,8.72
ORD-014604,2024-12-09,Calgary,Maple Freight,AB,Express,Electronics,68.71,2024-12-10,1,True,2024-12-12,2024-12-12,True,0,accurate,18.96
ORD-014605,2025-03-30,Montreal,NorthStar Logistics,NB,Standard,Grocery,76.47,2025-03-31,1,True,2025-04-05,2025-04-10,False,5,accurate,15.46
ORD-014606,2025-07-09,Toronto,CanParcel,ON,Standard,Electronics,215.76,2025-07-09,0,True,2025-07-15,2025-07-14,True,0,accurate,11.13
ORD-014607,2025-03-30,Toronto,Maple Freight,ON,Standard,Grocery,14.8,2025-03-31,1,True,2025-04-05,2025-04-05,True,0,accurate,9.5
ORD-014608,2025-11-25,Montreal,Prairie Express,NS,Standard,Electronics,107.62,2025-11-26,1,True,2025-12-01,2025-11-29,True,0,accurate,17.22
ORD-014609,2024-07-02,Montreal,CanParcel,NL,Priority,Electronics,131.91,2024-07-02,0,True,2024-07-04,2024-07-04,True,0,accurate,30.01
ORD-014610,2025-08-26,Calgary,BudgetHaul,AB,Standard,Apparel,39.85,2025-08-29,3,False,2025-09-01,2025-09-13,False,12,accurate,8.18
ORD-014611,2024-03-24,Montreal,Maple Freight,ON,Standard,Home & Kitchen,265.89,2024-03-25,1,True,2024-03-30,2024-03-28,True,0,accurate,13.96
ORD-014612,2025-05-05,Montreal,NorthStar Logistics,QC,Express,Apparel,124.84,2025-05-06,1,True,2025-05-08,2025-05-07,True,0,accurate,25.09
ORD-014613,2024-01-09,Toronto,Maple Freight,SK,Standard,Apparel,41.27,2024-01-11,2,True,2024-01-15,2024-01-13,True,0,accurate,15.7
ORD-014614,2024-12-05,Vancouver,CanParcel,BC,Standard,Electronics,144.83,2024-12-06,1,True,2024-12-11,2024-12-11,True,0,accurate,10.38
ORD-014615,2025-08-01,Toronto,Maple Freight,ON,Standard,Electronics,130.22,2025-08-02,1,True,2025-08-07,2025-08-06,True,0,accurate,9.6
ORD-014616,2025-04-04,Toronto,NorthStar Logistics,ON,Standard,Apparel,46.59,2025-04-05,1,True,2025-04-10,2025-04-08,True,0,accurate,9.73
ORD-014617,2025-02-14,Montreal,Maple Freight,QC,Standard,Health & Personal Care,91.93,2025-02-16,2,True,2025-02-20,2025-02-20,True,0,accurate,10.55
ORD-014618,2025-06-09,Toronto,NorthStar Logistics,MB,Standard,Apparel,118.04,2025-06-10,1,True,2025-06-15,2025-06-13,True,0,accurate,16.23
ORD-014619,2024-08-18,Toronto,NorthStar Logistics,ON,Standard,Apparel,280.81,2024-08-19,1,True,2024-08-24,2024-08-22,True,0,accurate,10.97
ORD-014620,2025-04-20,Montreal,CanParcel,QC,Standard,Home & Kitchen,362.31,2025-04-21,1,True,2025-04-26,2025-04-24,True,0,accurate,11.31
ORD-014621,2024-01-20,Calgary,CanParcel,MB,Standard,Apparel,70.69,2024-01-21,1,True,2024-01-26,2024-01-26,True,0,accurate,11.3
ORD-014622,2025-07-26,Vancouver,BudgetHaul,AB,Standard,Home & Kitchen,40.4,2025-07-29,3,False,2025-08-01,2025-08-01,True,0,accurate,10.2
ORD-014623,2025-06-22,Montreal,NorthStar Logistics,ON,Standard,Electronics,80.3,2025-06-24,2,True,2025-06-28,2025-06-27,True,0,accurate,12.12
ORD-014624,2024-05-15,Calgary,CanParcel,AB,Express,Apparel,64.98,2024-05-16,1,True,2024-05-18,2024-05-18,True,0,accurate,18.83
ORD-014625,2025-12-06,Toronto,Prairie Express,ON,Express,Apparel,87.31,2025-12-08,2,True,2025-12-09,2025-12-08,True,0,accurate,24.36
ORD-014626,2025-12-09,Calgary,Maple Freight,MB,Standard,Apparel,48.7,2025-12-10,1,True,2025-12-15,2025-12-13,True,0,accurate,11.51
ORD-014627,2024-05-05,Toronto,Maple Freight,ON,Standard,Health & Personal Care,86.1,2024-05-06,1,True,2024-05-11,2024-05-09,True,0,accurate,9.93
ORD-014628,2025-12-01,Toronto,NorthStar Logistics,ON,Standard,Home & Kitchen,26.38,2025-12-02,1,True,2025-12-07,2025-12-06,True,0,accurate,9.29
ORD-014629,2025-11-05,Montreal,Maple Freight,QC,Standard,Grocery,90.32,2025-11-09,4,False,2025-11-11,2025-11-09,True,0,accurate,8.19
ORD-014630,2024-08-25,Toronto,Maple Freight,ON,Standard,Health & Personal Care,29.47,2024-08-26,1,True,2024-08-31,2024-08-29,True,0,accurate,8.16
ORD-014631,2025-07-18,Calgary,Maple Freight,AB,Express,Electronics,90.19,2025-07-19,1,True,2025-07-21,2025-07-19,True,0,accurate,24.73
ORD-014632,2024-06-04,Calgary,Maple Freight,AB,Express,Electronics,130.54,2024-06-06,2,True,2024-06-07,2024-06-06,True,0,accurate,24.3
ORD-014633,2025-12-23,Toronto,NorthStar Logistics,ON,Standard,Apparel,87.75,2025-12-24,1,True,2025-12-29,2025-12-29,True,0,accurate,9.58
ORD-014634,2025-07-28,Montreal,NorthStar Logistics,QC,Priority,Home & Kitchen,37.96,2025-07-31,3,False,2025-07-30,2025-07-29,True,0,accurate,14.28
ORD-014635,2025-12-01,Toronto,Prairie Express,ON,Express,Grocery,41.62,2025-12-02,1,True,2025-12-04,2025-12-03,True,0,accurate,18.55
ORD-014636,2024-06-13,Vancouver,BudgetHaul,BC,Express,Grocery,29.21,2024-06-17,4,False,2024-06-16,2024-06-14,True,0,accurate,22.17
ORD-014637,2025-01-27,Toronto,CanParcel,ON,Standard,Home & Kitchen,102.69,2025-01-28,1,True,2025-02-02,2025-02-02,True,0,accurate,9.48
ORD-014638,2024-07-14,Montreal,Prairie Express,NS,Standard,Home & Kitchen,145.49,2024-07-15,1,True,2024-07-20,2024-07-18,True,0,accurate,15.76
ORD-014639,2024-04-21,Vancouver,Prairie Express,BC,Standard,Home & Kitchen,19.79,2024-04-25,4,False,2024-04-27,2024-04-27,True,0,accurate,7.44
ORD-014640,2024-04-29,Toronto,NorthStar Logistics,PE,Express,Health & Personal Care,18.4,2024-04-30,1,True,2024-05-02,2024-05-01,True,0,accurate,36.72
ORD-014641,2025-10-12,Toronto,NorthStar Logistics,ON,Express,Apparel,61.01,2025-10-13,1,True,2025-10-15,2025-10-15,True,0,accurate,23.27
ORD-014642,2025-12-05,Toronto,Prairie Express,ON,Standard,Home & Kitchen,107.07,2025-12-06,1,True,2025-12-11,2025-12-10,True,0,accurate,10.72
ORD-014643,2024-05-15,Toronto,CanParcel,ON,Standard,Electronics,98.91,2024-05-16,1,True,2024-05-21,2024-05-21,True,0,accurate,10.73
ORD-014644,2024-09-19,Montreal,CanParcel,NL,Standard,Apparel,80.09,2024-09-21,2,True,2024-09-25,2024-09-25,True,0,accurate,15.98
ORD-014645,2024-08-21,Calgary,Prairie Express,AB,Standard,Apparel,107.33,2024-08-22,1,True,2024-08-27,2024-08-25,True,0,accurate,10.57
ORD-014646,2025-12-04,Toronto,NorthStar Logistics,ON,Express,Health & Personal Care,44.06,2025-12-06,2,True,2025-12-07,2025-12-07,True,0,accurate,24.82
ORD-014647,2025-11-01,Toronto,NorthStar Logistics,NS,Standard,Grocery,27.86,2025-11-02,1,True,2025-11-07,2025-11-06,True,0,accurate,13.28
ORD-014648,2024-04-18,Vancouver,BudgetHaul,BC,Standard,Home & Kitchen,206.04,2024-04-20,2,True,2024-04-24,2024-04-23,True,0,accurate,11.53
ORD-014649,2024-03-17,Toronto,Prairie Express,ON,Standard,Electronics,115.6,2024-03-19,2,True,2024-03-23,2024-03-22,True,0,accurate,8.93
ORD-014650,2025-09-14,Montreal,CanParcel,QC,Express,Health & Personal Care,25.88,2025-09-14,0,True,2025-09-17,2025-09-15,True,0,accurate,24.46
ORD-014651,2025-04-01,Calgary,Maple Freight,AB,Standard,Apparel,65.11,2025-04-02,1,True,2025-04-07,2025-04-05,True,0,accurate,8.63
ORD-014652,2024-03-31,Vancouver,BudgetHaul,BC,Express,Grocery,9.37,2024-04-03,3,False,2024-04-03,2024-04-01,True,0,accurate,21.76
ORD-014653,2025-06-15,Montreal,BudgetHaul,ON,Priority,Grocery,33.68,2025-06-18,3,False,2025-06-17,2025-06-16,True,0,accurate,20.0
ORD-014654,2025-07-02,Toronto,NorthStar Logistics,ON,Standard,Home & Kitchen,59.77,2025-07-03,1,True,2025-07-08,2025-07-08,True,0,accurate,8.89
ORD-014655,2025-11-08,Toronto,Prairie Express,ON,Standard,Home & Kitchen,48.86,2025-11-09,1,True,2025-11-14,2025-11-12,True,0,accurate,9.58
ORD-014656,2025-10-13,Calgary,CanParcel,AB,Standard,Health & Personal Care,74.36,2025-10-16,3,False,2025-10-19,2025-10-18,True,0,accurate,8.98
ORD-014657,2024-12-11,Toronto,NorthStar Logistics,ON,Express,Home & Kitchen,42.74,2024-12-16,5,False,2024-12-14,2024-12-12,True,0,accurate,20.15
ORD-014658,2024-11-06,Toronto,CanParcel,ON,Standard,Apparel,44.48,2024-11-07,1,True,2024-11-12,2024-11-12,True,0,accurate,9.85
ORD-014659,2024-05-21,Calgary,CanParcel,MB,Standard,Health & Personal Care,66.75,2024-05-21,0,True,2024-05-27,2024-05-25,True,0,accurate,10.61
ORD-014660,2025-01-31,Montreal,Prairie Express,PE,Standard,Apparel,69.03,2025-02-03,3,False,2025-02-06,2025-02-12,False,6,accurate,15.85
ORD-014661,2025-01-07,Toronto,CanParcel,ON,Standard,Health & Personal Care,93.47,2025-01-08,1,True,2025-01-13,2025-01-13,True,0,accurate,9.43
ORD-014662,2025-06-25,Toronto,CanParcel,MB,Standard,Grocery,43.89,2025-06-26,1,True,2025-07-01,2025-06-29,True,0,accurate,13.92
ORD-014663,2025-03-05,Vancouver,Maple Freight,BC,Priority,Grocery,53.3,2025-03-07,2,True,2025-03-07,2025-03-06,True,0,accurate,16.71
ORD-014664,2024-01-26,Montreal,NorthStar Logistics,QC,Standard,Home & Kitchen,43.05,2024-01-27,1,True,2024-02-01,2024-01-30,True,0,accurate,7.96
ORD-014665,2025-01-10,Montreal,CanParcel,ON,Standard,Home & Kitchen,143.45,2025-01-13,3,False,2025-01-16,2025-01-17,False,1,accurate,10.48
ORD-014666,2025-03-22,Toronto,CanParcel,PE,Standard,Electronics,274.3,2025-03-23,1,True,2025-03-28,2025-03-27,True,0,accurate,19.35
ORD-014667,2025-01-23,Toronto,BudgetHaul,ON,Standard,Health & Personal Care,40.99,2025-01-27,4,False,2025-01-29,2025-01-27,True,0,accurate,8.67
ORD-014668,2024-09-28,Toronto,BudgetHaul,PE,Express,Apparel,67.97,2024-09-30,2,True,2024-10-01,2024-09-30,True,0,accurate,33.85
ORD-014669,2025-05-31,Calgary,CanParcel,AB,Standard,Apparel,69.02,2025-06-03,3,False,2025-06-06,2025-06-05,True,0,accurate,10.36
ORD-014670,2025-08-23,Calgary,NorthStar Logistics,SK,Standard,Grocery,25.83,2025-08-25,2,True,2025-08-29,2025-08-29,True,0,accurate,11.53
ORD-014671,2024-03-07,Montreal,CanParcel,QC,Express,Apparel,165.9,2024-03-08,1,True,2024-03-10,2024-03-08,True,0,accurate,25.48
ORD-014672,2024-09-20,Montreal,NorthStar Logistics,QC,Standard,Electronics,243.8,2024-09-21,1,True,2024-09-26,2024-09-24,True,0,accurate,10.93
ORD-014673,2025-05-02,Calgary,Prairie Express,SK,Standard,Home & Kitchen,51.33,2025-05-03,1,True,2025-05-08,2025-05-07,True,0,accurate,9.67
ORD-014674,2024-09-04,Montreal,CanParcel,NS,Standard,Home & Kitchen,59.66,2024-09-04,0,True,2024-09-10,2024-09-08,True,0,accurate,17.46
ORD-014675,2025-02-19,Montreal,Maple Freight,QC,Priority,Apparel,138.82,2025-02-21,2,True,2025-02-21,2025-02-20,True,0,accurate,17.68
ORD-014676,2025-12-06,Montreal,CanParcel,QC,Standard,Grocery,85.88,2025-12-07,1,True,2025-12-12,2025-12-11,True,0,accurate,9.71
ORD-014677,2024-06-21,Toronto,Maple Freight,ON,Standard,Health & Personal Care,142.9,2024-06-22,1,True,2024-06-27,2024-06-27,True,0,accurate,10.41
ORD-014678,2025-08-20,Calgary,NorthStar Logistics,AB,Standard,Grocery,17.16,2025-08-22,2,True,2025-08-26,2025-08-26,True,0,accurate,9.45
ORD-014679,2025-11-28,Calgary,Maple Freight,AB,Priority,Apparel,35.8,2025-11-29,1,True,2025-11-30,2025-11-30,True,0,accurate,16.13
ORD-014680,2025-09-23,Vancouver,NorthStar Logistics,AB,Standard,Grocery,24.7,2025-09-24,1,True,2025-09-29,2025-09-28,True,0,accurate,11.76
ORD-014681,2024-07-12,Montreal,NorthStar Logistics,ON,Express,Health & Personal Care,61.41,2024-07-13,1,True,2024-07-15,2024-07-14,True,0,accurate,29.79
ORD-014682,2024-06-23,Toronto,CanParcel,ON,Standard,Apparel,20.28,2024-06-24,1,True,2024-06-29,2024-06-29,True,0,accurate,8.44
ORD-014683,2025-10-16,Calgary,NorthStar Logistics,AB,Standard,Electronics,35.32,2025-10-17,1,True,2025-10-22,2025-10-22,True,0,accurate,7.69
ORD-014684,2025-05-20,Toronto,CanParcel,ON,Priority,Apparel,13.87,2025-05-21,1,True,2025-05-22,2025-05-21,True,0,substitution,16.37
ORD-014685,2024-11-24,Vancouver,Prairie Express,BC,Standard,Grocery,53.72,2024-11-28,4,False,2024-11-30,2024-11-29,True,0,accurate,8.64
ORD-014686,2025-02-25,Toronto,BudgetHaul,QC,Standard,Grocery,39.32,2025-03-01,4,False,2025-03-03,2025-03-01,True,0,accurate,12.55
ORD-014687,2025-05-22,Toronto,Prairie Express,QC,Express,Home & Kitchen,181.35,2025-05-25,3,False,2025-05-25,2025-05-24,True,0,accurate,26.39
ORD-014688,2024-04-28,Vancouver,Maple Freight,AB,Standard,Electronics,67.63,2024-05-01,3,False,2024-05-04,2024-05-03,True,0,accurate,10.91
ORD-014689,2024-12-21,Montreal,Maple Freight,NS,Standard,Apparel,83.47,2024-12-26,5,False,2024-12-27,2024-12-25,True,0,substitution,15.84
ORD-014690,2025-07-21,Vancouver,Maple Freight,BC,Standard,Apparel,54.37,2025-07-22,1,True,2025-07-27,2025-07-26,True,0,accurate,10.06
ORD-014691,2024-03-01,Calgary,CanParcel,AB,Priority,Electronics,110.55,2024-03-02,1,True,2024-03-03,2024-03-02,True,0,accurate,16.83
ORD-014692,2025-05-13,Toronto,CanParcel,PE,Standard,Health & Personal Care,32.15,2025-05-14,1,True,2025-05-19,2025-05-17,True,0,accurate,16.49
ORD-014693,2025-04-12,Montreal,NorthStar Logistics,QC,Standard,Electronics,67.82,2025-04-14,2,True,2025-04-18,2025-04-18,True,0,accurate,8.6
ORD-014694,2024-10-02,Calgary,NorthStar Logistics,AB,Express,Grocery,57.3,2024-10-04,2,True,2024-10-05,2024-10-04,True,0,accurate,18.78
ORD-014695,2025-08-17,Vancouver,Maple Freight,BC,Standard,Apparel,64.68,2025-08-18,1,True,2025-08-23,2025-08-21,True,0,accurate,10.18
ORD-014696,2024-09-18,Toronto,Maple Freight,ON,Express,Apparel,38.37,2024-09-19,1,True,2024-09-21,2024-09-20,True,0,accurate,22.92
ORD-014697,2024-09-24,Toronto,Prairie Express,ON,Standard,Home & Kitchen,95.29,2024-09-26,2,True,2024-09-30,2024-09-28,True,0,accurate,9.82
ORD-014698,2024-09-07,Montreal,BudgetHaul,QC,Standard,Health & Personal Care,39.71,2024-09-10,3,False,2024-09-13,2024-09-12,True,0,accurate,9.78
ORD-014699,2025-01-02,Montreal,Prairie Express,QC,Express,Electronics,267.67,2025-01-03,1,True,2025-01-05,2025-01-03,True,0,accurate,25.0
ORD-014700,2024-02-12,Montreal,NorthStar Logistics,ON,Standard,Electronics,160.69,2024-02-13,1,True,2024-02-18,2024-02-17,True,0,accurate,11.73
